x1,x2,y_krig,mse
   -1.000000       4.008793
      1.515152      -0.191919       1.965327
      1.515152      -0.171717       2.035858
      1.515152      -0.151515       2.102591
      1.515152      -0.131313       2.165278
      1.515152      -0.111111       2.223710
      1.515152      -0.090909       2.277715
      1.515152      -0.070707       2.327162
      1.515152      -0.050505       2.371961
      1.515152      -0.030303       2.412061
      1.515152      -0.010101       2.447451
      1.515152       0.010101       2.478162
      1.515152       0.030303       2.504263
      1.515152       0.050505       2.525861
      1.515152       0.070707       2.543102
      1.515152       0.090909       2.556167
      1.515152       0.111111       2.565270
      1.515152       0.131313       2.570659
      1.515152       0.151515       2.572611
      1.515152       0.171717       2.571431
      1.515152       0.191919       2.567449
      1.515152       0.212121       2.561018
      1.515152       0.232323       2.552509
      1.515152       0.252525       2.542312
      1.515152       0.272727       2.530828
      1.515152       0.292929       2.518470
      1.515152       0.313131       2.505658
      1.515152       0.333333       2.492816
      1.515152       0.353535       2.480370
      1.515152       0.373737       2.468741
      1.515152       0.393939       2.458347
      1.515152       0.414141       2.449598
      1.515152       0.434343       2.442891
      1.515152       0.454545       2.438609
      1.515152       0.474747       2.437120
      1.515152       0.494949       2.438771
      1.515152       0.515152       2.443887
      1.515152       0.535354       2.452771
      1.515152       0.555556       2.465698
      1.515152       0.575758       2.482917
      1.515152       0.595960       2.504646
      1.515152       0.616162       2.531075
      1.515152       0.636364       2.562359
      1.515152       0.656566       2.598623
      1.515152       0.676768       2.639959
      1.515152       0.696970       2.686422
      1.515152       0.717172       2.738038
      1.515152       0.737374       2.794795
      1.515152       0.757576       2.856650
      1.515152       0.777778       2.923528
      1.515152       0.797980       2.995320
      1.515152       0.818182       3.071885
      1.515152       0.838384       3.153055
      1.515152       0.858586       3.238631
      1.515152       0.878788       3.328388
      1.515152       0.898990       3.422075
      1.515152       0.919192       3.519417
      1.515152       0.939394       3.620117
      1.515152       0.959596       3.723859
      1.515152       0.979798       3.830309
      1.515152       1.000000       3.939117

      1.555556      -1.000000       0.684495
      1.555556      -0.979798       0.590782
      1.555556      -0.959596       0.504109
      1.555556      -0.939394       0.424768
      1.555556      -0.919192       0.353018
      1.555556      -0.898990       0.289081
      1.555556      -0.878788       0.233141
      1.555556      -0.858586       0.185343
      1.555556      -0.838384       0.145790
      1.555556      -0.818182       0.114545
      1.555556      -0.797980       0.091629
      1.555556      -0.777778       0.077018
      1.555556      -0.757576       0.070651
      1.555556      -0.737374       0.072420
      1.555556      -0.717172       0.082178
      1.555556      -0.696970       0.099737
      1.555556      -0.676768       0.124870
      1.555556      -0.656566       0.157310
      1.555556      -0.636364       0.196757
      1.555556      -0.616162       0.242873
      1.555556      -0.595960       0.295289
      1.555556      -0.575758       0.353608
      1.555556      -0.555556       0.417404
      1.555556      -0.535354       0.486225
      1.555556      -0.515152       0.559602
      1.555556      -0.494949       0.637042
      1.555556      -0.474747       0.718043
      1.555556      -0.454545       0.802086
      1.555556      -0.434343       0.888648
      1.555556      -0.414141       0.977198
      1.555556      -0.393939       1.067208
      1.555556      -0.373737       1.158148
      1.555556      -0.353535       1.249497
      1.555556      -0.333333       1.340743
      1.555556      -0.313131       1.431386
      1.555556      -0.292929       1.520944
      1.555556      -0.272727       1.608953
      1.555556      -0.252525       1.694971
      1.555556      -0.232323       1.778582
      1.555556      -0.212121       1.859399
      1.555556      -0.191919       1.937065
      1.555556      -0.171717       2.011254
      1.555556      -0.151515       2.081677
      1.555556      -0.131313       2.148079
      1.555556      -0.111111       2.210244
      1.555556      -0.090909       2.267995
      1.555556      -0.070707       2.321195
      1.555556      -0.050505       2.369747
      1.555556      -0.030303       2.413593
      1.555556      -0.010101       2.452717
      1.555556       0.010101       2.487144
      1.555556       0.030303       2.516938
      1.555556       0.050505       2.542200
      1.555556       0.070707       2.563070
      1.555556       0.090909       2.579723
      1.555556       0.111111       2.592371
      1.555556       0.131313       2.601255
      1.555556       0.151515       2.606648
      1.555556       0.171717       2.608850
      1.555556       0.191919       2.608186
      1.555556       0.212121       2.605005
      1.555556       0.232323       2.599675
      1.555556       0.252525       2.592581
      1.555556       0.272727       2.584120
      1.555556       0.292929       2.574702
      1.555556       0.313131       2.564744
      1.555556       0.333333       2.554665
      1.555556       0.353535       2.544887
      1.555556       0.373737       2.535830
      1.555556       0.393939       2.527909
      1.555556       0.414141       2.521529
      1.555556       0.434343       2.517085
      1.555556       0.454545       2.514958
      1.555556       0.474747       2.515512
      1.555556       0.494949       2.519093
      1.555556       0.515152       2.526023
      1.555556       0.535354       2.536602
      1.555556       0.555556       2.551104
      1.555556       0.575758       2.569775
      1.555556       0.595960       2.592833
      1.555556       0.616162       2.620463
      1.555556       0.636364       2.652822
      1.555556       0.656566       2.690032
      1.555556       0.676768       2.732183
      1.555556       0.696970       2.779332
      1.555556       0.717172       2.831500
      1.555556       0.737374       2.888679
      1.555556       0.757576       2.950823
      1.555556       0.777778       3.017856
      1.555556       0.797980       3.089671
      1.555556       0.818182       3.166128
      1.555556       0.838384       3.247058
      1.555556       0.858586       3.332263
      1.555556       0.878788       3.421521
      1.555556       0.898990       3.514581
